==============================================================================
ReFS Directory Tree
==============================================================================
  Image:           win11refs2tspecials.raw
  ReFS version:    3.14
  Cluster size:    0x1000
  Objects:         230
  Start OID:       0x600
  Start name:      Root Directory

  Total entries:   1550 (217 directories, 1333 files, 109 ADS)

  Type  OID          Attrs            Size Modified             Path
  FILE  (non-res)    Archive         77841 2026-05-16 16:36:42  testspecials/dir_november_947335/dir_india_538407/hardlink_echo_843063.ini
  FILE  (non-res)    ReparsePoint          0 2026-05-16 16:34:34  testspecials/dir_november_947335/dir_india_538407/hardlink_quebec_745385.lnk
  FILE  (non-res)    Archive        339030 2026-05-16 16:35:44  testspecials/dir_november_947335/dir_india_538407/hardlink_sierra_850190.bin
  FILE  (non-res)    Archive        444522 2026-05-16 16:35:39  testspecials/dir_november_947335/dir_india_538407/record_kilo_373428.tmp
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:13  testspecials/dir_november_947335/dir_india_538407/symlink_temp_475367.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:45  testspecials/dir_november_947335/dir_india_538407/symlink_temp_929959.lnk
  DIR   0x726        Directory             2026-05-16 16:36:57  testspecials/dir_november_947335/dir_mike_527964
  FILE  (non-res)    Archive         93150 2026-05-16 16:35:08  testspecials/dir_november_947335/dir_mike_527964/archive_hotel_315130.json
  DIR   0x76a        Directory             2026-05-16 16:37:03  testspecials/dir_november_947335/dir_mike_527964/dir_config_596261
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:42  testspecials/dir_november_947335/dir_mike_527964/dir_config_596261/hardlink_beta_568396.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:03  testspecials/dir_november_947335/dir_mike_527964/dir_config_596261/symlink_mike_408650.lnk
  DIR   0x76d        Directory             2026-05-16 16:37:10  testspecials/dir_november_947335/dir_mike_527964/dir_sync_546682
  DIR   0x773        Directory             2026-05-16 16:37:10  testspecials/dir_november_947335/dir_mike_527964/dir_sync_546682/dir_tango_879827
  DIR   0x768        Directory             2026-05-16 16:37:00  testspecials/dir_november_947335/dir_mike_527964/dir_whiskey_996109
  DIR   0x76f        Directory             2026-05-16 16:37:00  testspecials/dir_november_947335/dir_mike_527964/dir_whiskey_996109/dir_quebec_688113
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:05  testspecials/dir_november_947335/dir_mike_527964/dir_whiskey_996109/index_mike_805708.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:36  testspecials/dir_november_947335/dir_mike_527964/dir_whiskey_996109/symlink_temp_902056.lnk
  FILE  (non-res)    Archive        396263 2026-05-16 16:36:35  testspecials/dir_november_947335/dir_mike_527964/dir_whiskey_996109/yankee_record_217829.log
  FILE  (non-res)    Archive        242955 2026-05-16 16:35:39  testspecials/dir_november_947335/dir_mike_527964/hardlink_gamma_178937.cfg
  FILE  (non-res)    Archive        324299 2026-05-16 16:34:50  testspecials/dir_november_947335/dir_mike_527964/hardlink_oscar_181976.bak
  FILE  (non-res)    Archive         77841 2026-05-16 16:35:34  testspecials/dir_november_947335/dir_mike_527964/hardlink_record_756488.ini
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_november_947335/dir_mike_527964/hardlink_temp_252938.lnk
  FILE  (non-res)    Archive        387261 2026-05-16 16:34:54  testspecials/dir_november_947335/dir_mike_527964/papa_romeo_945623.bin
   ADS                                  47                      testspecials/dir_november_947335/dir_mike_527964/papa_romeo_945623.bin:hidden_6543
   ADS                                  47                      testspecials/dir_november_947335/dir_mike_527964/papa_romeo_945623.bin:hidden_4857
   ADS                                  47                      testspecials/dir_november_947335/dir_mike_527964/papa_romeo_945623.bin:hidden_1662
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:55  testspecials/dir_november_947335/dir_mike_527964/symlink_alpha_330007.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:05  testspecials/dir_november_947335/dir_mike_527964/symlink_log_868978.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:59  testspecials/dir_november_947335/dir_mike_527964/symlink_uniform_825809.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:29  testspecials/dir_november_947335/dir_mike_527964/symlink_victor_207943.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:49  testspecials/dir_november_947335/dir_mike_527964/symlink_whiskey_432937.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:52  testspecials/dir_november_947335/dir_mike_527964/symlink_yankee_939835.lnk
  DIR   0x74b        Directory             2026-05-16 16:37:13  testspecials/dir_november_947335/dir_oscar_742900
  DIR   0x774        Directory             2026-05-16 16:37:14  testspecials/dir_november_947335/dir_oscar_742900/dir_hotel_438882
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:36:20  testspecials/dir_november_947335/dir_oscar_742900/dir_hotel_438882/hardlink_november_610240.lnk
  DIR   0x75b        Directory             2026-05-16 16:36:25  testspecials/dir_november_947335/dir_oscar_742900/dir_index_790214
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_november_947335/dir_oscar_742900/dir_index_790214/hardlink_data_251406.lnk
  FILE  (non-res)    Archive        141511 2026-05-16 16:36:03  testspecials/dir_november_947335/dir_oscar_742900/dir_index_790214/november_backup_630411.bak
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:43  testspecials/dir_november_947335/dir_oscar_742900/hardlink_archive_174157.lnk
  FILE  (non-res)    Archive        256314 2026-05-16 16:35:57  testspecials/dir_november_947335/dir_oscar_742900/hardlink_index_327362.bin
  FILE  (non-res)    Archive         93150 2026-05-16 16:35:08  testspecials/dir_november_947335/dir_oscar_742900/hardlink_whiskey_488672.json
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:39  testspecials/dir_november_947335/dir_oscar_742900/symlink_config_969057.lnk
  FILE  (non-res)    Archive        275423 2026-05-16 16:35:34  testspecials/dir_november_947335/dir_oscar_742900/uniform_alpha_487903.cfg
  FILE  (non-res)    Archive        360540 2026-05-16 16:36:39  testspecials/dir_november_947335/dir_oscar_742900/zulu_lima_446963.cfg
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_november_947335/dir_oscar_742900/zulu_papa_691621.lnk
  DIR   0x719        Directory             2026-05-16 16:37:08  testspecials/dir_november_947335/dir_sync_924581
  FILE  (non-res)    Archive        502037 2026-05-16 16:35:49  testspecials/dir_november_947335/dir_sync_924581/archive_india_740208.lnk
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/archive_india_740208.lnk:hidden_9715
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/archive_india_740208.lnk:hidden_7804
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/archive_india_740208.lnk:hidden_7667
  FILE  (non-res)    Archive          3138 2026-05-16 16:36:02  testspecials/dir_november_947335/dir_sync_924581/cache_beta_965254.ini
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/cache_beta_965254.ini:hidden_4853
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/cache_beta_965254.ini:hidden_4055
  FILE  (non-res)    Archive        479429 2026-05-16 16:36:14  testspecials/dir_november_947335/dir_sync_924581/cache_output_350817.lnk
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/cache_output_350817.lnk:hidden_7217
  DIR   0x71d        Directory             2026-05-16 16:37:13  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264
  FILE  (non-res)    Archive         89441 2025-09-07 16:35:25  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/config_audit_125282.dat
  FILE  (non-res)    Archive         84863 2025-03-06 16:35:23  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/echo_backup_486937.cfg
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/echo_backup_486937.cfg:hidden_9753
  FILE  (non-res)    Archive        113029 2026-05-16 16:34:47  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/hardlink_beta_298236.csv
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:29  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/hardlink_cache_295664.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:31  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/hardlink_quebec_141047.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:31  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/hardlink_romeo_381547.lnk
  FILE  (non-res)    Archive        121225 2026-05-16 16:36:57  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/india_log_375930.dat
   ADS                                  47                      testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/india_log_375930.dat:hidden_5883
  FILE  (non-res)    Archive             0 2026-05-16 16:35:35  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/mike_romeo_954357.lnk
  FILE  (non-res)    Archive        327269 2026-05-16 16:36:52  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/november_trace_331479.cfg
  FILE  (non-res)    Archive         56505 2025-11-07 16:37:12  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/record_audit_213236.ini
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:58  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/symlink_tango_581704.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:56  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/symlink_trace_764545.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:54  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/symlink_whiskey_473032.lnk
  FILE  (non-res)    Archive        329695 2026-05-16 16:37:13  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/sync_victor_912554.dat
  FILE  (non-res)    Archive        265788 2026-05-16 16:34:54  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/victor_kilo_536657.dat
  FILE  (non-res)    Archive        301554 2026-05-16 16:34:44  testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264/whiskey_gamma_143169.bak
  DIR   0x743        Directory             2026-05-16 16:36:59  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967
  FILE  (non-res)    Archive        453790 2026-05-16 16:35:59  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/draft_yankee_409287.csv
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/hardlink_uniform_498755.lnk
  FILE  (non-res)    Archive          6791 2026-05-16 16:36:00  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/output_lima_904452.txt
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:25  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/symlink_backup_736144.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:52  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/symlink_echo_385823.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:23  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/symlink_temp_360575.lnk
  FILE  (non-res)    Archive        410340 2026-05-16 16:36:59  testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967/trace_audit_210556.log
  DIR   0x73b        Directory             2026-05-16 16:37:02  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826
  FILE  (non-res)    Archive        478125 2026-05-16 16:35:13  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/archive_draft_740308.cfg
  FILE  (non-res)    Archive        144506 2026-05-16 16:35:38  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/audit_log_460123.dat
  DIR   0x73c        Directory             2026-05-16 16:35:09  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/dir_draft_942345
  DIR   0x750        Directory             2026-05-16 16:35:38  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/dir_echo_587644
  FILE  (non-res)    Archive         91403 2026-05-16 16:34:32  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/hardlink_cache_325845.dat
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:18  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/hardlink_mike_757305.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:32  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/hardlink_report_998757.lnk
  FILE  (non-res)    Archive        218785 2026-05-16 16:34:39  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/hardlink_sierra_792479.bin
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:40  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/symlink_quebec_535323.lnk
  FILE  (non-res)    Archive        122623 2026-05-16 16:37:02  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/tango_quebec_796001.tmp
  FILE  (non-res)    Archive        355099 2026-05-16 16:34:55  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/temp_alpha_479281.bin
  FILE  (non-res)    Archive        377427 2026-05-16 16:36:22  testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/victor_sync_253872.txt
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:31  testspecials/dir_november_947335/dir_sync_924581/hardlink_beta_182005.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:29  testspecials/dir_november_947335/dir_sync_924581/hardlink_beta_890570.lnk
  FILE  (non-res)    Archive        479429 2026-05-16 16:36:14  testspecials/dir_november_947335/dir_sync_924581/hardlink_november_224111.csv
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:43  testspecials/dir_november_947335/dir_sync_924581/hardlink_romeo_346011.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:14  testspecials/dir_november_947335/dir_sync_924581/symlink_archive_318729.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:05  testspecials/dir_november_947335/dir_sync_924581/symlink_backup_314920.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:34  testspecials/dir_november_947335/dir_sync_924581/symlink_delta_430435.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:43  testspecials/dir_november_947335/dir_sync_924581/symlink_oscar_996243.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:03  testspecials/dir_november_947335/dir_sync_924581/symlink_temp_573008.lnk
  FILE  (non-res)    Archive        500579 2026-05-16 16:35:52  testspecials/dir_november_947335/echo_oscar_152164.cfg
  FILE  (non-res)    Archive        401219 2026-05-16 16:35:09  testspecials/dir_november_947335/hardlink_beta_183705.txt
  FILE  (resident)   Archive             0 2026-05-16 16:36:55  testspecials/dir_november_947335/hardlink_beta_859345.lnk
   ADS                                  47                      testspecials/dir_november_947335/hardlink_beta_859345.lnk:hidden_9698
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:29  testspecials/dir_november_947335/hardlink_echo_315124.lnk
  FILE  (non-res)    Archive        240062 2026-05-16 16:36:33  testspecials/dir_november_947335/hardlink_echo_752214.tmp
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_november_947335/hardlink_india_683240.lnk
  FILE  (non-res)    Archive        216069 2026-05-16 16:34:34  testspecials/dir_november_947335/hardlink_log_446439.tmp
  FILE  (non-res)    Archive         77841 2026-05-16 16:36:42  testspecials/dir_november_947335/hardlink_mike_216457.ini
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:36:08  testspecials/dir_november_947335/hardlink_mike_432099.lnk
  FILE  (non-res)    Archive         60201 2026-05-16 16:35:24  testspecials/dir_november_947335/hardlink_oscar_269153.ini
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_november_947335/hardlink_record_490681.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_november_947335/hardlink_report_486615.lnk
  FILE  (non-res)    Archive         60201 2026-05-16 16:35:24  testspecials/dir_november_947335/hardlink_trace_748877.ini
  FILE  (non-res)    Archive        387261 2026-05-16 16:35:14  testspecials/dir_november_947335/hardlink_uniform_287325.bin
  FILE  (non-res)    Archive         31638 2026-05-16 16:36:46  testspecials/dir_november_947335/log_sync_362195.log
  FILE  (non-res)    Archive        405862 2026-05-16 16:37:12  testspecials/dir_november_947335/november_cache_821954.dat
  FILE  (non-res)    Archive        138387 2026-05-16 16:35:06  testspecials/dir_november_947335/oscar_november_944503.cfg
   ADS                                  47                      testspecials/dir_november_947335/oscar_november_944503.cfg:hidden_7103
  FILE  (non-res)    Archive        198467 2026-05-16 16:35:30  testspecials/dir_november_947335/oscar_uniform_234600.tmp
   ADS                                  47                      testspecials/dir_november_947335/oscar_uniform_234600.tmp:hidden_4187
  FILE  (non-res)    Archive        416769 2026-05-16 16:35:56  testspecials/dir_november_947335/quebec_zulu_313422.bak
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:34:43  testspecials/dir_november_947335/symlink_beta_673621.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:43  testspecials/dir_november_947335/symlink_data_928538.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:07  testspecials/dir_november_947335/symlink_mike_590203.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:50  testspecials/dir_november_947335/symlink_oscar_752971.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_november_947335/symlink_papa_109718.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:14  testspecials/dir_november_947335/symlink_uniform_875056.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:53  testspecials/dir_november_947335/symlink_victor_382333.lnk
  FILE  (resident)   Archive             0 2026-05-16 16:35:47  testspecials/dir_november_947335/trace_report_277987.json
   ADS                                  47                      testspecials/dir_november_947335/trace_report_277987.json:hidden_7611
  FILE  (non-res)    Archive         42211 2026-05-16 16:34:36  testspecials/dir_november_947335/yankee_delta_445163.json
  DIR   0x75f        Directory             2026-05-16 16:37:08  testspecials/dir_oscar_867591
  DIR   0x772        Directory             2026-05-16 16:37:10  testspecials/dir_oscar_867591/dir_hotel_124748
  FILE  (non-res)    Archive        520015 2026-05-16 16:37:10  testspecials/dir_oscar_867591/dir_hotel_124748/draft_data_710149.tmp
  DIR   0x74f        Directory             2026-05-16 16:37:02  testspecials/dir_oscar_867591/dir_sync_598613
  DIR   0x770        Directory             2026-05-16 16:37:02  testspecials/dir_oscar_867591/dir_sync_598613/dir_audit_344278
  FILE  (non-res)    Archive         93150 2026-05-16 16:35:08  testspecials/dir_oscar_867591/dir_sync_598613/hardlink_draft_602647.json
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:19  testspecials/dir_oscar_867591/dir_sync_598613/symlink_november_133602.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:44  testspecials/dir_oscar_867591/dir_sync_598613/symlink_tango_777906.lnk
  FILE  (non-res)    Archive         94964 2026-05-16 16:36:36  testspecials/dir_oscar_867591/dir_sync_598613/yankee_temp_745277.ini
  FILE  (non-res)    Archive        122519 2026-05-16 16:36:20  testspecials/dir_oscar_867591/gamma_cache_412041.txt
  FILE  (non-res)    Archive        142724 2026-05-16 16:36:41  testspecials/dir_oscar_867591/output_cache_112956.tmp
  DIR   0x75d        Directory             2026-05-16 16:37:10  testspecials/dir_uniform_195248
  DIR   0x760        Directory             2026-05-16 16:37:12  testspecials/dir_uniform_195248/dir_hotel_837877
  FILE  (non-res)    Archive        492659 2026-05-16 16:36:59  testspecials/dir_uniform_195248/dir_hotel_837877/backup_foxtrot_830370.txt
  FILE  (non-res)    Archive        371943 2026-05-16 16:37:04  testspecials/dir_uniform_195248/dir_hotel_837877/lima_log_610418.tmp
  FILE  (non-res)    Archive        189923 2026-05-16 16:37:12  testspecials/dir_uniform_195248/dir_hotel_837877/mike_trace_996547.json
  FILE  (non-res)    Archive        282234 2026-05-16 16:36:35  testspecials/dir_uniform_195248/dir_hotel_837877/sierra_mike_391813.bak
  FILE  (non-res)    Archive         31839 2026-05-16 16:37:05  testspecials/dir_uniform_195248/dir_hotel_837877/uniform_sync_171039.txt
  FILE  (non-res)    Archive        479133 2026-05-16 16:36:05  testspecials/dir_uniform_195248/hardlink_romeo_354340.tmp
  FILE  (non-res)    Archive        301554 2026-05-16 16:34:44  testspecials/dir_uniform_195248/hardlink_tango_490232.bak
  FILE  (non-res)    Archive        502037 2026-05-16 16:37:08  testspecials/dir_uniform_195248/hardlink_temp_982613.txt
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:22  testspecials/dir_uniform_195248/symlink_log_800291.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:28  testspecials/dir_uniform_195248/symlink_zulu_165913.lnk
  DIR   0x72d        Directory             2026-05-16 16:37:12  testspecials/dir_uniform_544837
  DIR   0x742        Directory             2026-05-16 16:37:09  testspecials/dir_uniform_544837/dir_cache_866824
  FILE  (non-res)    Archive        303267 2026-05-16 16:36:47  testspecials/dir_uniform_544837/dir_cache_866824/beta_whiskey_697934.txt
  DIR   0x753        Directory             2026-05-16 16:36:31  testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081
  DIR   0x758        Directory             2026-05-16 16:35:51  testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081/dir_yankee_987130
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:27  testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081/hardlink_data_436147.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:45  testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081/hardlink_whiskey_413133.lnk
  FILE  (non-res)    Archive        438244 2026-05-16 16:36:21  testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081/sierra_whiskey_923738.cfg
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:31  testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081/symlink_mike_477028.lnk
  FILE  (non-res)    0x0            316682 2026-05-16 16:35:34  testspecials/dir_uniform_544837/dir_cache_866824/hardlink_cache_310054.cfg
  FILE  (non-res)    Archive        381146 2026-05-16 16:35:28  testspecials/dir_uniform_544837/dir_cache_866824/hardlink_oscar_837103.md
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_uniform_544837/dir_cache_866824/hardlink_temp_990607.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:50  testspecials/dir_uniform_544837/dir_cache_866824/symlink_report_997392.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:26  testspecials/dir_uniform_544837/dir_cache_866824/symlink_romeo_182068.lnk
  FILE  (non-res)    Archive         60201 2026-05-16 16:35:24  testspecials/dir_uniform_544837/dir_cache_866824/victor_log_335120.ini
   ADS                                  47                      testspecials/dir_uniform_544837/dir_cache_866824/victor_log_335120.ini:hidden_6601
  DIR   0x739        Directory             2026-05-16 16:37:11  testspecials/dir_uniform_544837/dir_output_654155
  FILE  (non-res)    Archive        279467 2026-05-16 16:37:11  testspecials/dir_uniform_544837/dir_output_654155/backup_papa_578858.log
  DIR   0x756        Directory             2026-05-16 16:37:06  testspecials/dir_uniform_544837/dir_output_654155/dir_config_531397
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:54  testspecials/dir_uniform_544837/dir_output_654155/dir_config_531397/hardlink_foxtrot_343333.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:32  testspecials/dir_uniform_544837/dir_output_654155/dir_config_531397/hardlink_output_122196.lnk
  FILE  (non-res)    0x0            149974 2026-05-16 16:35:44  testspecials/dir_uniform_544837/dir_output_654155/dir_config_531397/hardlink_tango_446105.xml
  FILE  (non-res)    Archive         77879 2026-05-16 16:36:10  testspecials/dir_uniform_544837/dir_output_654155/draft_output_343220.txt
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:11  testspecials/dir_uniform_544837/dir_output_654155/hardlink_cache_944565.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:28  testspecials/dir_uniform_544837/dir_output_654155/hardlink_oscar_615892.lnk
  FILE  (non-res)    Archive        240062 2026-05-16 16:34:53  testspecials/dir_uniform_544837/dir_output_654155/november_sierra_162462.tmp
  FILE  (non-res)    Archive         14876 2026-05-16 16:36:25  testspecials/dir_uniform_544837/dir_output_654155/papa_sierra_190261.xml
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:27  testspecials/dir_uniform_544837/dir_output_654155/symlink_audit_275806.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:02  testspecials/dir_uniform_544837/dir_output_654155/symlink_audit_345216.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:36:00  testspecials/dir_uniform_544837/dir_output_654155/symlink_beta_706697.lnk
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:35:11  testspecials/dir_uniform_544837/dir_output_654155/symlink_draft_438208.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:48  testspecials/dir_uniform_544837/dir_output_654155/symlink_oscar_877689.lnk
  FILE  (non-res)    Archive        163421 2026-05-16 16:36:45  testspecials/dir_uniform_544837/dir_output_654155/victor_sierra_771451.bak
  FILE  (non-res)    Archive        384053 2026-05-16 16:35:27  testspecials/dir_uniform_544837/hardlink_cache_388702.md
  FILE  (non-res)    Archive         77879 2026-05-16 16:36:10  testspecials/dir_uniform_544837/hardlink_papa_582242.txt
  FILE  (non-res)    Archive|ReparsePoint          0 2026-05-16 16:34:37  testspecials/dir_uniform_544837/hardlink_temp_352593.lnk
  FILE  (non-res)    Archive         60647 2026-05-16 16:36:04  testspecials/dir_uniform_544837/mike_alpha_122874.csv
  FILE  (non-res)    Archive        499737 2026-05-16 16:36:52  testspecials/dir_uniform_544837/mike_beta_860947.md
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:00  testspecials/dir_uniform_544837/symlink_config_979911.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:37:06  testspecials/dir_uniform_544837/symlink_oscar_387149.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:35  testspecials/dir_uniform_544837/symlink_quebec_205035.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:35:49  testspecials/dir_uniform_544837/symlink_zulu_693202.lnk
  FILE  (non-res)    Archive        499737 2026-05-16 16:36:52  testspecials/dir_uniform_544837/uniform_output_333791.md
  FILE  (non-res)    Archive        374491 2026-05-16 16:35:07  testspecials/dir_uniform_544837/victor_tango_199854.bin
  FILE  (non-res)    Archive        502037 2026-05-16 16:37:08  testspecials/draft_uniform_166420.txt
  FILE  (non-res)    Archive        479429 2026-05-16 16:36:14  testspecials/foxtrot_romeo_101133.csv
  FILE  (non-res)    Archive        299178 2026-05-16 16:35:28  testspecials/gamma_audit_991593.md
  FILE  (non-res)    Archive        240655 2026-05-16 16:35:21  testspecials/hardlink_alpha_836959.txt
